1,16,vitamin,disrupts,organism function
0,16,virus,disrupts,organism function
1,11,patient or disabled group,produces,clinical drug
0,11,patient or disabled group,produces,cell function
1,14,genetic function,process of,human
0,14,idea or concept,process of,human
1,5,educational activity,associated with,neoplastic process
0,5,behavior,associated with,neoplastic process
1,7,cell or molecular dysfunction,result of,pathologic function
0,7,hormone,result of,pathologic function
1,4,immunologic factor,affects,physiologic function
0,4,bacterium,affects,physiologic function
1,4,regulation or law,affects,group
0,4,alga,affects,group
1,5,diagnostic procedure,associated with,mental or behavioral dysfunction
0,5,vitamin,associated with,mental or behavioral dysfunction
1,4,cell function,affects,bird
0,4,behavior,affects,bird
1,17,physiologic function,issue in,biomedical occupation or discipline
0,17,physiologic function,issue in,lipid
1,18,congenital abnormality,part of,reptile
0,18,congenital abnormality,part of,professional society
1,6,organophosphorus compound,interacts with,inorganic chemical
0,6,group,interacts with,inorganic chemical
1,10,age group,uses,medical device
0,10,age group,uses,functional concept
1,14,molecular function,process of,vertebrate
0,14,molecular function,process of,injury or poisoning
1,2,laboratory or test result,manifestation of,congenital abnormality
0,2,animal,manifestation of,congenital abnormality
1,4,inorganic chemical,affects,organ or tissue function
0,4,conceptual entity,affects,organ or tissue function
1,18,anatomical structure,part of,bacterium
0,18,body space or junction,part of,bacterium
1,38,organization,carries out,laboratory procedure
0,38,organization,carries out,machine activity
1,28,organism attribute,property of,bird
0,28,drug delivery device,property of,bird
1,8,hormone,complicates,molecular function
0,8,hormone,complicates,patient or disabled group
1,14,disease or syndrome,process of,fish
0,14,body location or region,process of,fish
1,3,occupation or discipline,is a,entity
0,3,activity,is a,entity
1,7,cell function,result of,mental or behavioral dysfunction
0,7,cell function,result of,inorganic chemical
1,4,experimental model of disease,affects,vertebrate
0,4,experimental model of disease,affects,molecular biology research technique
1,19,research activity,measures,body substance
0,19,research activity,measures,spatial concept
1,8,neuroreactive substance or biogenic amine,complicates,biologic function
0,8,neuroreactive substance or biogenic amine,complicates,vitamin
1,7,acquired abnormality,result of,anatomical abnormality
0,7,regulation or law,result of,anatomical abnormality
1,4,physiologic function,affects,bacterium
0,4,injury or poisoning,affects,bacterium
1,3,molecular function,is a,biologic function
0,3,event,is a,biologic function
1,21,hormone,causes,injury or poisoning
0,21,hormone,causes,hormone
1,3,reptile,is a,entity
0,3,organism function,is a,entity
1,7,organ or tissue function,result of,environmental effect of humans
0,7,organ or tissue function,result of,fully formed anatomical structure
1,37,laboratory procedure,analyzes,organic chemical
0,37,vitamin,analyzes,organic chemical
1,10,family group,uses,manufactured object
0,10,family group,uses,physiologic function
1,3,medical device,is a,physical object
0,3,laboratory or test result,is a,physical object
1,18,anatomical abnormality,part of,human
0,18,molecular biology research technique,part of,human
1,4,food,affects,molecular function
0,4,bird,affects,molecular function
1,5,educational activity,associated with,anatomical abnormality
0,5,vertebrate,associated with,anatomical abnormality
1,3,eicosanoid,is a,chemical
0,3,amphibian,is a,chemical
1,14,disease or syndrome,process of,cell or molecular dysfunction
0,14,carbohydrate sequence,process of,cell or molecular dysfunction
1,5,educational activity,associated with,experimental model of disease
0,5,educational activity,associated with,cell function
1,21,organophosphorus compound,causes,anatomical abnormality
0,21,organophosphorus compound,causes,health care activity
1,23,antibiotic,treats,anatomical abnormality
0,23,biomedical occupation or discipline,treats,anatomical abnormality
1,19,laboratory procedure,measures,temporal concept
0,19,anatomical abnormality,measures,temporal concept
1,1,health care related organization,location of,laboratory procedure
0,1,molecular biology research technique,location of,laboratory procedure
1,16,immunologic factor,disrupts,organism function
0,16,immunologic factor,disrupts,health care related organization
1,14,organism function,process of,neoplastic process
0,14,amphibian,process of,neoplastic process
1,36,body system,conceptual part of,fully formed anatomical structure
0,36,event,conceptual part of,fully formed anatomical structure
1,6,inorganic chemical,interacts with,antibiotic
0,6,inorganic chemical,interacts with,molecular function
1,19,molecular biology research technique,measures,pathologic function
0,19,molecular biology research technique,measures,population group
1,16,hazardous or poisonous substance,disrupts,body part organ or organ component
0,16,hazardous or poisonous substance,disrupts,fish
1,4,cell function,affects,molecular function
0,4,cell function,affects,educational activity
1,2,mental or behavioral dysfunction,manifestation of,injury or poisoning
0,2,mental or behavioral dysfunction,manifestation of,neoplastic process
1,9,mental process,occurs in,temporal concept
0,9,mental process,occurs in,antibiotic
1,6,virus,interacts with,invertebrate
0,6,virus,interacts with,professional society
1,4,mental process,affects,organism
0,4,mental process,affects,nucleotide sequence
1,8,antibiotic,complicates,genetic function
0,8,antibiotic,complicates,drug delivery device
1,32,laboratory or test result,measurement of,biologically active substance
0,32,laboratory or test result,measurement of,rickettsia or chlamydia
1,7,genetic function,result of,biologic function
0,7,genetic function,result of,activity
1,33,organism function,precedes,cell function
0,33,organism function,precedes,virus
1,7,biologic function,result of,physiologic function
0,7,geographic area,result of,physiologic function
1,35,patient or disabled group,performs,laboratory procedure
0,35,invertebrate,performs,laboratory procedure
1,8,experimental model of disease,complicates,anatomical abnormality
0,8,inorganic chemical,complicates,anatomical abnormality
1,21,nucleic acid nucleoside or nucleotide,causes,neoplastic process
0,21,nucleic acid nucleoside or nucleotide,causes,nucleic acid nucleoside or nucleotide
1,17,molecular function,issue in,occupation or discipline
0,17,injury or poisoning,issue in,occupation or discipline
1,7,clinical attribute,result of,cell function
0,7,nucleotide sequence,result of,cell function
1,4,chemical viewed functionally,affects,organism function
0,4,molecular sequence,affects,organism function
1,2,experimental model of disease,manifestation of,cell function
0,2,molecular biology research technique,manifestation of,cell function
1,21,manufactured object,causes,experimental model of disease
0,21,manufactured object,causes,element ion or isotope
1,6,animal,interacts with,reptile
0,6,biologically active substance,interacts with,reptile
1,21,immunologic factor,causes,anatomical abnormality
0,21,research device,causes,anatomical abnormality
1,4,vitamin,affects,pathologic function
0,4,vitamin,affects,patient or disabled group
1,3,pathologic function,is a,phenomenon or process
0,3,alga,is a,phenomenon or process
1,14,mental process,process of,physiologic function
0,14,amino acid sequence,process of,physiologic function
1,19,laboratory procedure,measures,vitamin
0,19,drug delivery device,measures,vitamin
1,21,enzyme,causes,anatomical abnormality
0,21,daily or recreational activity,causes,anatomical abnormality
1,14,neoplastic process,process of,pathologic function
0,14,neoplastic process,process of,neoplastic process
1,8,injury or poisoning,complicates,anatomical abnormality
0,8,injury or poisoning,complicates,body location or region
1,14,disease or syndrome,process of,neoplastic process
0,14,manufactured object,process of,neoplastic process
1,11,cell or molecular dysfunction,produces,neuroreactive substance or biogenic amine
0,11,social behavior,produces,neuroreactive substance or biogenic amine
1,37,laboratory procedure,analyzes,chemical
0,37,laboratory procedure,analyzes,fully formed anatomical structure
1,3,physiologic function,is a,event
0,3,environmental effect of humans,is a,event
1,7,anatomical abnormality,result of,neoplastic process
0,7,anatomical abnormality,result of,human
1,19,research activity,measures,experimental model of disease
0,19,social behavior,measures,experimental model of disease
1,6,steroid,interacts with,neuroreactive substance or biogenic amine
0,6,entity,interacts with,neuroreactive substance or biogenic amine
1,4,organism function,affects,bacterium
0,4,body location or region,affects,bacterium
1,14,mental or behavioral dysfunction,process of,neoplastic process
0,14,mental or behavioral dysfunction,process of,biologically active substance
1,21,enzyme,causes,disease or syndrome
0,21,enzyme,causes,daily or recreational activity
1,33,organism function,precedes,organ or tissue function
0,33,organism function,precedes,bacterium
1,4,eicosanoid,affects,neoplastic process
0,4,eicosanoid,affects,organism
